temperatura_real,temperatura_predicha
16.0,16.05798916429007
16.0,16.06430380532897
18.0,17.988433151349987
19.0,19.0554956531561
21.0,20.923605289634295
23.0,23.012583230530073
24.0,23.98461618700367
24.0,23.99197520663431
24.0,24.00590191552697
24.0,24.006166289670855
23.0,23.02253948640908
22.0,21.991009196591662
20.0,20.029648277022165
17.7,17.50109601930483
16.8,16.99543742446219
17.0,16.984645862509996
16.0,15.978938195776198
16.0,15.97402002604727
16.0,15.993607955882373
15.0,15.008725143069872
15.0,14.999402048817975
15.0,15.00774477668095
15.0,15.00986444964548
15.0,15.006653603328717
15.0,15.006653603328717
16.0,16.03144517534312
17.0,17.02048107707114
18.0,17.997756942276894
18.0,18.016946705136984
21.0,20.975095379924657
21.0,20.973158355133894
21.0,20.985789941639943
22.0,22.01282571985689
21.0,21.154783358236823
21.0,21.047325976768132
19.0,18.950262827931518
18.0,17.976518296591184
18.0,18.00192922765275
17.0,16.997839669465282
17.0,17.064754209726495
17.0,16.95015967176213
16.0,15.988208374625868
15.0,14.965508155673737
15.0,15.001138554185202
15.0,14.990657434698651
15.0,14.990657434698651
15.0,14.990657434698651
15.0,14.988970362593713
15.0,15.028198004834147
16.0,16.024816480209555
18.0,17.989081269106098
19.0,19.053861694978618
20.0,19.93596715759765
22.0,21.99861608491905
23.0,22.988026940121227
24.0,23.983196794666217
24.0,23.989707083516333
21.0,20.97631072269331
21.0,21.205181027274673
20.0,19.90685112856597
18.0,17.96645771269862
18.0,18.00774544698818
17.0,16.99808927359968
17.0,17.058758252958583
16.0,15.990317113516548
16.0,15.970037350645255
15.0,15.011129646140896
15.0,15.001138554185202
15.0,15.004358000031644
14.0,14.004409268548818
14.0,13.991661005154164
15.0,15.01404507664853
15.0,15.022113297658878
16.0,16.029953692204298
17.0,17.017458758926402
18.0,17.993796140633435
20.0,20.025044488341205
21.0,21.065781830638034
22.0,22.013576708011335
22.0,21.955426903315015
23.0,22.98979531550699
23.0,23.004599335256916
22.0,21.961355610263617
22.0,21.999769956257815
19.0,19.01002331653917
18.0,17.98604913666778
17.0,16.997228178472806
17.0,17.058758252958583
16.0,15.98834934656632
16.0,15.966826504328488
16.0,15.998274715302706
16.0,15.999324412239767
16.0,15.995189524014975
16.0,15.991978677698212
15.0,15.006586227845244
16.0,16.015376895842973
17.0,17.018812252423153
18.0,17.99513222513087
19.0,19.044982060044248
20.0,19.935144656746445
21.0,21.06266571196483
22.0,22.015252610431038
21.0,21.16950566930414
21.0,21.066015893450693
21.0,20.979763827306996
21.0,20.978844978556573
20.0,19.91525442150592
18.0,17.978653114071573
17.0,17.01784771684144
17.0,17.058774855351132
17.0,16.95015967176213
16.0,15.990176141576097
16.0,15.970037350645255
16.0,15.991332379055104
16.0,15.994065874206473
16.0,15.995189524014975
16.0,15.991978677698212
16.0,16.06068396046016
15.0,15.006586227845244
15.0,14.984024536682583
17.0,17.07465014878189
17.0,16.973546847139364
19.0,18.762811892455492
20.0,19.964585256326107
20.0,19.99667953984324
21.0,21.06067662931675
22.0,22.01480768062153
21.0,21.13558564740754
22.0,21.988124780777923
20.0,19.99550575056756
19.0,18.94146090310504
17.0,17.141958798719163
17.0,17.0026194692337
17.0,16.96392544042262
17.0,16.9647589102806
16.0,15.981298338902787
16.0,15.946677808639585
16.0,15.974703933687852
16.0,15.975678375486282
15.0,15.009410796159587
15.0,14.985368478710924
15.0,14.987115679324639
15.0,14.988970362593713
14.0,14.003845846252382
15.0,14.981761208936813
17.0,17.078538997521402
18.0,17.999785973240545
20.0,20.025044488341205
21.0,21.065781830638034
23.0,23.0106022598252
24.0,23.98301013137693
23.0,23.044716750057045
22.0,21.998733005608866
20.0,19.963386675374224
19.0,18.94190470758777
18.0,18.009840699697794
18.0,18.00198125060645
18.0,18.00704588207579
18.0,18.011822901334877
18.0,18.00704588207579
17.0,17.009460952038673
17.0,17.038690450987758
16.0,15.980383491395944
16.0,15.95753952587012
15.0,15.013490908547924
15.0,14.989240863669352
15.0,14.993887742053275
15.0,14.993887742053275
16.0,16.009185834751435
17.0,16.993601724325636
18.0,17.97134803158781
19.0,19.01690123056629
20.0,19.989044106425585
20.0,19.98698976137839
21.0,21.02146540171319
22.0,22.03321512571959
23.0,22.99244973128131
21.0,21.02043412822474
18.0,17.95390611777962
16.0,15.960167549793097
16.0,16.047713334424518
16.0,15.986753856884395
16.0,15.987587326742373
15.0,15.013490908547924
15.0,14.990668296206833
16.0,16.009079810921833
16.0,16.045556506180212
15.0,15.005207247903531
15.0,14.985743290844727
15.0,15.029916758996292
15.0,15.029916758996292
15.0,14.990689116755858
15.0,14.990689116755858
17.0,17.04639732905754
19.0,18.74988682766362
19.0,18.9892626938712
20.0,19.983879301272964
22.0,22.016453548516818
23.0,22.98765338775627
23.0,23.003637781692195
22.0,21.952316005562327
18.0,17.959667270892453
18.0,18.006385051102388
18.0,18.007295486210186
17.0,17.008045969487654
18.0,17.918085057745913
17.0,17.090767247160723
16.0,15.981317052269135
16.0,15.96696747626894
16.0,15.995063868985936
15.0,15.011732400290928
15.0,14.987094858775613
15.0,14.990314304622055
15.0,14.987115679324639
14.0,14.003845846252382
14.0,13.991034213551899
14.0,14.025668224836261
16.0,15.932970089821433
18.0,17.992469452731886
19.0,19.05370644590387
21.0,20.921959166431538
23.0,23.010671103473683
24.0,23.98301013137693
24.0,23.98958655277279
24.0,24.004366331550024
22.0,21.828666242733846
21.0,20.987899730470268
21.0,21.03016526101422
20.0,19.89393076678627
17.0,16.920119103125668
17.0,17.062655762592826
16.0,15.988598950700716
16.0,15.966826504328488
16.0,15.995063868985936
16.0,15.996113565923004
15.0,15.009410796159587
15.0,14.98571160878752
15.0,15.002670927926706
15.0,15.006632463823419
14.0,14.00406925713958
15.0,15.01114394887246
17.0,17.087142842380278
18.0,18.001687978822478
19.0,19.053073232109266
20.0,19.936804612367794
21.0,21.061874470271107
21.0,20.98900833859101
24.0,23.955609141019476
24.0,23.98757164569187
24.0,24.006249326381955
22.0,21.829551728457105
20.0,19.998484452608327
18.0,17.92210102636741
17.0,17.008589563987375
17.0,17.065580116795875
16.0,15.989205913694505
16.0,15.970037350645255
16.0,15.998274715302706
16.0,15.999324412239767
15.0,15.008877577114427
15.0,14.999412174120513
15.0,15.002670927926706
15.0,15.006477672996175
15.0,15.006477672996175
15.0,15.005755973796981
15.0,15.045705315236608
17.0,17.074311037891025
19.0,18.80923321227217
20.0,19.9319351997543
21.0,21.062124902975658
23.0,23.009998055736425
23.0,23.00262741041689
24.0,23.983471296327973
23.0,23.02261427067005
21.5,21.440526236925336
20.0,20.15437118132496
18.0,17.96494065309276
18.0,18.007792991122102
17.0,16.99808927359968
16.0,15.983425791159815
16.0,15.970178322585706
15.0,15.012253295949398
15.0,14.991436088558192
15.0,14.993972111240783
15.0,15.008164745101112
15.0,15.006477672996175
14.0,14.00246686631067
15.0,14.979665324837216
15.0,15.034222480794496
16.0,16.029810608154826
18.0,17.998100247387633
19.0,19.0538238270361
20.0,19.936090277258053
22.0,21.998460835844302
22.0,21.95423402560446
24.0,23.987617472202384
23.0,23.02080873064172
23.0,23.09839811171082
22.0,21.96540813251859
20.0,19.99042076672467
18.0,17.95997404272549
16.0,15.959085175632204
15.0,14.972624218779094
15.0,14.99144180331875
15.0,14.999379745031394
15.0,14.999379745031394
15.0,14.992201548626706
15.0,14.987115679324639
15.0,15.026343321565072
15.0,15.02620021166221
15.0,15.026343321565072
15.0,15.026343321565072
16.0,16.002431979412634
17.0,16.989057505669546
19.0,18.786325235713033
20.0,19.98133103777074
21.0,21.021536376559336
23.0,23.01038395653499
24.0,23.98312531287566
24.0,23.989709536529784
22.0,21.829861375936712
23.0,23.070786438974125
16.0,16.165399460974275
16.0,16.07330421161486
15.0,15.01246650207175
15.0,14.99628925136054
15.0,15.002953182462614
15.0,14.995787436044385
15.0,14.990689116755858
15.0,14.990689116755858
15.0,15.029916758996292
15.0,15.029916758996292
15.0,15.026343321565072
15.0,15.026343321565072
15.0,15.026343321565072
15.0,15.026343321565072
16.0,16.002718173364965
16.0,16.039337952672817
17.0,16.994893145964557
19.0,18.783435170378905
20.0,19.98133103777074
21.0,21.061751350610702
22.0,22.031668469603996
23.0,22.989643797602227
23.0,23.003637781692195
22.0,21.960331952519834
19.0,18.979048638016845
19.0,18.927655816782114
18.0,17.98546300825683
18.0,18.006108451334814
18.0,18.0116556886804
17.0,17.000528878036793
16.0,15.981458024209587
16.0,15.96696747626894
16.0,15.997151065494204
16.0,16.003055902170576
16.0,15.999324412239767
16.0,15.991978677698212
16.0,16.06068396046016
16.0,16.06068396046016
15.0,15.004485548704338
17.0,17.098741725489717
18.0,17.99563420678622
18.0,18.004751687463976
19.0,19.044863895752876
21.0,20.92207434793027
22.0,22.012005072874842
21.0,21.162817440376646
20.0,19.87246837308574
20.0,20.08425882384049
20.0,19.929276384120914
19.0,18.972126312151627
18.0,18.009301248427427
16.0,15.950962360708413
16.0,16.087218613765046
16.0,15.995204840926387
15.0,15.012253295949398
15.0,15.005136653891185
15.0,14.993972111240783
14.0,14.00246686631067
14.0,13.991661005154164
13.0,13.01509695373618
13.0,13.020364588783444
14.0,14.011620597173986
15.0,14.979135605004064
16.0,16.032454605975555
16.0,16.049654662701077
17.0,17.02702382246722
17.0,16.960414241587632
18.0,17.993796140633435
18.0,18.003922665463094
18.0,18.002801396559367
19.0,19.044639165965567
19.0,19.010298720767263
18.0,17.978609683186427
18.0,18.000813223635465
17.0,16.99671601965678
16.0,15.983425791159815
16.0,15.970178322585706
15.0,15.011142096127355
15.0,14.991436088558192
15.0,14.993972111240783
15.0,14.988886872084574
15.0,14.987115679324639
14.0,14.00246686631067
14.0,13.990455624255567
14.0,14.025811334739123
14.0,14.025811334739123
15.0,15.039418805633998
15.0,15.034222480794496
17.0,17.073058123890885
19.0,18.809740375641933
20.0,19.930331677020643
21.0,21.061874470271107
20.0,19.989846064875806
20.0,20.075027646089662
20.0,19.95426128480122
20.0,19.95260454542714
18.0,17.972379400533303
16.0,15.95815576649224
15.0,14.971064257411763
15.0,14.991577060498644
15.0,14.997703601171615
14.0,14.007662791924398
13.0,13.023174211415869
13.0,13.020943178079776
13.0,13.01761172261198
13.0,13.01761172261198
12.0,11.96254469294716
12.0,11.989190098921458
12.0,12.012650120230095
12.0,12.011981564680884
12.0,12.011981564680884
14.0,14.270282368250443
15.0,14.755815777758832
16.0,16.075199483785322
17.0,17.031239605956507
19.0,18.808675404559718
20.0,19.931394049880986
22.0,21.99770138268078
21.0,20.81301171520674
20.0,19.880754973655957
18.0,18.02368214289066
17.0,17.000322824618962
16.0,15.981911110111195
14.0,14.091223100408504
14.0,14.014889502912593
14.0,14.046902299723856
13.0,13.01633958382487
13.0,13.020913511780721
12.0,11.961550035061224
12.0,11.988521543372247
12.0,12.011981564680884
11.0,11.000317549198902
11.0,11.039582400581507
11.0,11.034875617528154
11.0,11.035366703911086
12.0,12.127309356626895
14.0,14.115129624182773
15.0,14.75674242917738
17.0,17.1038790159569
19.0,18.80971467272469
20.0,19.93177995067955
22.0,21.998460835844302
22.0,21.95423402560446
23.0,22.989306096736005
22.0,22.21358075706804
22.0,21.998850968004056
19.0,19.071179022174714
16.0,15.948555181432004
15.0,14.965327029204834
14.0,14.0090113775503
13.0,13.02567761328625
12.0,11.965261519372225
11.0,11.002446132834548
10.0,10.001179402515758
9.0,9.00089172692146
8.0,8.01508895657466
7.0,7.011299816745213
7.0,7.009238526615327
8.0,8.066994289364887
11.0,10.961332832527924
14.0,13.968594519718359
18.0,17.957044859225224
20.0,20.028423123853536
22.0,21.9936364885078
23.0,22.98787169104648
24.0,23.982859093799995
25.0,25.005817945573813
25.0,24.994221543693108
25.0,25.013194525373244
21.0,20.973302559951904
19.0,19.052366127582516
18.0,17.97505203060092
16.0,15.947968825449571
15.0,14.971724396169972
14.0,14.009285104487356
13.0,13.025403886349194
12.0,11.965535246309281
10.0,9.989540236652596
10.0,10.008992060077263
10.0,10.026921414700462
9.0,8.999530329408364
9.0,9.009509147129922
11.0,11.05132870256725
14.0,13.964139182007665
14.0,13.587113441059444
18.0,17.996177104537054
19.0,19.05769608802623
23.0,22.97737695006443
23.0,23.001808654993276
24.0,23.982859093799995
24.0,23.989499284611117
25.0,25.006268841768897
25.0,24.99720966823634
24.0,23.778325960268763
21.0,20.984969006051703
17.0,17.22525526352261
16.0,15.972903883770107
14.0,14.091746431479956
13.0,13.026300868651576
13.0,13.026472999957848
13.0,13.0228970139557
13.0,13.019582337413567
11.0,11.014865580043844
12.0,11.88243222698933
11.0,11.017106816412696
11.0,11.040250956130718
11.0,11.035544173077366
11.0,11.035544173077366
15.0,15.273600582784391
17.0,17.156673615621468
18.0,18.003838720201536
21.0,20.975367275721307
21.0,20.973003106059146
24.0,23.95623980537638
24.0,23.99025837615344
25.0,25.001868142300086
25.0,24.994221543693108
24.0,23.787270773754404
19.0,18.87905551769373
18.0,17.95130570654734
16.0,15.947994528366815
16.0,16.118165917287314
14.0,14.08879730658458
14.0,14.017222221735262
13.0,13.018069254528728
13.0,13.023308447394621
11.0,11.01626468404858
11.0,11.039997395171355
10.0,10.00028205434943
10.0,10.008094711910935
12.0,12.134619247576364
15.0,15.016230824464229
17.0,17.135106348460912
19.0,18.809740375641933
21.0,20.918636060142795
21.0,20.982274162902666
23.0,23.009566799689225
23.0,23.002376977712338
20.0,20.06605522405682
20.0,20.17946487855312
19.0,18.9526762569215
17.0,17.142691732057084
16.0,15.967288663054196
15.0,14.966886740212715
15.0,14.99271581392932
14.0,14.008900404522924
14.0,13.995864803442261
14.0,14.029284004330922
14.0,14.026085379033505
13.0,13.014518364439848
13.0,13.021093379558206
13.0,13.017409176782527
13.0,13.017409176782527
14.0,14.036969137310344
15.0,14.955830234150735
16.0,16.001861843241237
16.0,16.0366962867748
17.0,17.01867606226963
20.0,20.01501802836071
20.0,19.981667239467782
22.0,21.997731908322258
22.0,21.954812614900792
22.0,21.95620004874901
20.0,20.054688865598457
19.0,18.908697392593847
15.0,15.011797482755824
14.0,14.012623202466488
13.0,13.027987534429442
13.0,13.030234200200317
13.0,13.027606256319658
13.0,13.02410402214623
13.0,13.017409176782527
14.0,14.03790319384997
14.0,13.874512700149266
14.0,14.024844362928562
14.0,14.024844362928562
14.0,14.024844362928562
14.0,14.025335449311493
15.0,15.01765748479668
16.0,16.001718759191764
18.0,17.993249453029794
19.0,19.023014729241847
19.0,18.978575698563244
20.0,19.983769840508863
21.0,21.021426915795235
23.0,23.012459288059908
22.0,22.140151944480216
21.0,20.967914945470874
20.0,19.904624733433753
18.0,17.96645771269862
16.0,15.959085175632204
15.0,14.972391217037247
15.0,14.992856785869773
15.0,14.999379745031394
15.0,14.999379745031394
15.0,14.993628981164187
14.0,14.00246686631067
14.0,13.991082415857832
14.0,14.025506789737173
14.0,14.025506789737173
14.0,14.025506789737173
14.0,14.02560878890967
14.0,14.024844362928562
15.0,15.017800594699542
17.0,17.078538997521402
19.0,18.78530306267907
20.0,19.930331677020643
21.0,21.06150091790615
22.0,22.013576708011335
23.0,22.988814775601345
23.0,23.003387348987644
22.0,21.96104596278401
21.0,20.954197328364504
18.0,17.953131961190177
17.0,17.002598776041513
17.0,17.06500381386089
15.0,14.978625746640045
15.0,14.90797177895025
14.0,14.008900404522924
14.0,13.995864803442261
14.0,14.027856571793441
14.0,14.029284004330922
14.0,14.025506789737173
14.0,14.02591333391162
13.0,13.015068006949843
13.0,13.02046658795594
15.0,15.090824166722328
16.0,15.965252007409259
17.0,17.02034882426053
18.0,17.993796140633435
18.0,18.00647113178185
18.0,18.00380102195345
19.0,19.053006473652378
20.0,19.93580168871163
19.0,18.935054784664292
19.0,18.907771861283017
40.0,31.90789782772459
18.0,18.45475276567922
16.0,15.782480764032545
15.0,14.968137672279084
15.0,15.005277625831637
14.0,14.007662791924398
13.0,13.02567761328625
14.0,13.818883739035375
14.0,13.869973364518167
13.0,13.014518364439848
13.0,13.021093379558206
13.0,13.017713721784476
13.0,13.016949295803368
14.0,14.03790319384997
14.0,13.873578643609639
15.0,15.018723941364403
15.0,15.019760602780087
15.0,15.022900342914367
17.0,17.087029790457535
17.0,16.974939315392717
18.0,17.996635439492874
18.0,18.005631036858322
17.0,17.075200127410515
18.0,17.977354167144018
18.0,18.00640489955179
17.0,17.07473207554737
15.0,14.912273761490914
15.0,14.902107981249067
15.0,14.994388924629483
14.0,14.006539142115896
14.0,13.993726458647517
13.0,13.016638282658556
13.0,13.020364588783444
12.0,11.962442693774664
12.0,11.989190098921458
12.0,12.012650120230095
12.0,12.012650120230095
13.0,13.146439096801227
13.0,12.871839524413755
15.0,15.065964644976333
15.0,15.00452805735541
16.0,16.043639164818618
18.0,18.00212744673133
19.0,19.05420007138167
19.0,19.01882575592918
19.0,18.935371489908157
20.0,19.940587117400252
20.0,19.99609708723925
18.0,17.96971324841173
17.0,17.00831472517381
16.0,15.984251698229196
16.0,15.970178322585706
15.0,15.012253295949398
15.0,14.991436088558192
15.0,15.007672676573776
14.0,14.00553291835732
14.0,13.991034213551899
14.0,14.026389924035454
14.0,14.025506789737173
13.0,13.014966007777346
12.0,11.961505723525871
11.0,11.000861378047453
13.0,12.827641060751574
15.0,14.973199798357264
17.0,17.092426687666965
18.0,18.000463606805354
19.0,19.019771192679467
19.0,18.977361277303036
20.0,19.97481157717958
21.0,21.060052644247243
21.0,20.972026449466203
22.0,22.01142426096453
21.0,21.080620210292007
21.0,21.059008690983124
19.0,18.863878866811287
18.0,17.992729222670448
18.0,18.007165670477406
17.0,17.000528878036793
16.0,15.974933388556032
16.0,15.959478375637552
15.0,15.011704312906716
13.0,12.886010967932148
13.0,13.028985822733398
13.0,13.020789345604097
12.0,11.962241701759579
12.0,11.989731119087518
14.0,14.250573796640063
16.0,15.918215158207973
19.0,18.95691570635947
21.0,20.918423328390137
22.0,22.01147627143514
23.0,22.988814775601345
24.0,23.982367772665334
25.0,25.002097720224405
25.0,24.993995916173436
24.0,23.781981599561544
23.0,23.031796518153154
22.0,21.99214690193218
20.0,20.025848947629335
19.0,18.936968182527444
18.0,18.009858946820408
17.0,16.997075744428244
17.0,17.05893418329112
16.0,15.988196912521765
16.0,15.96700243466103
15.0,15.012966861413183
14.0,14.007311231591538
13.0,13.023411838955937
12.0,11.963269471978968
11.0,11.001307780581431
13.0,12.830599525881706
15.0,14.973655279587263
19.0,19.013989700715456
20.0,19.937794252411834
21.0,21.064367052441586
23.0,23.012029317402508
24.0,23.98385701179575
25.0,25.002366011346894
25.0,24.994554827707336
24.0,23.7738490494612
23.0,23.032542637610216
22.0,21.990649092611612
20.0,20.025848947629335
18.0,17.92299684602355
17.0,17.00857997313272
16.0,15.98389880618141
16.0,15.972028282909205
16.0,16.0001246756262
15.0,15.013178604316042
15.0,15.006691947863862
12.0,11.959635138598136
11.0,10.99541395452436
11.0,11.033987444893825
11.0,11.035835382332259
12.0,12.116605524562848
15.0,15.217815801391103
19.0,19.014240654494674
20.0,19.935301670241355
21.0,21.061874470271107
22.0,22.013576708011335
23.0,22.988814775601345
24.0,23.98224032371778
24.0,23.990671090094505
23.0,23.02294925106442
23.0,23.095195484943478
22.0,21.974252481971963
20.0,20.031397269564472
18.0,17.943359879987405
18.0,18.007792991122102
17.0,16.99808927359968
16.0,15.981458024209587
16.0,15.96696747626894
15.0,15.012253295949398
15.0,14.992963553489176
14.0,14.00489899446659
14.1,14.128903239086917
12.0,11.967242593142194
11.0,11.002845327680674
12.0,11.883479868503622
14.0,14.138047527424698
18.0,17.964372199203176
20.0,20.046026117085304
22.0,21.9936364885078
23.0,22.98787169104648
24.0,23.982367772665334
25.0,25.00164657987563
26.0,25.981504921383312
26.0,25.97121986320282
25.0,25.035403171766706
24.0,24.000856777974978
22.0,21.930942439430208
20.8,20.753359558611585
19.0,19.207740190557033
18.0,18.00229577913969
17.0,16.997075744428244
16.0,15.981305590165032
16.0,15.967143406601481
15.0,15.012100861904843
14.0,14.010328502320023
12.0,11.955575309545974
12.0,11.989826834738759
12.0,12.012812714815581
14.0,14.240782536709888
16.0,15.922104641005813
18.0,17.994632440807536
20.0,20.043489060024424
21.0,21.02620430870823
23.0,23.01114306881437
24.0,23.9835509403661
25.0,25.002765978161133
26.0,25.982867506290212
24.0,24.16428274786119
24.0,24.044783616949076
23.0,23.02728626501754
21.0,20.978042936520122
20.0,20.035532975894153
19.0,18.996968935362062
17.0,17.14194298271979
17.0,17.00279539956624
17.0,16.966124669919243
17.0,16.966958139777223
16.0,15.981517517948419
17.0,16.932602661176563
17.0,16.98740582902928
15.0,14.969130043269216
16.0,15.886023141713464
16.0,15.97172623988999
18.0,17.98772494690454
20.0,20.031854330591898
20.0,19.958448609694756
22.0,21.997209141353988
23.0,22.991279941607385
23.0,23.006408681136303
26.0,25.976030159208563
26.0,25.96682940174002
25.0,25.02997752839537
23.0,22.946881656312865
17.0,17.012957678233544
17.0,17.05137486379256
17.0,16.963350458025076
16.0,15.981517517948419
16.0,15.95630047365164
15.0,15.009217824744361
15.0,14.985544409043467
14.0,14.004957075129777
13.0,13.024876394605311
13.0,13.021745900014583
13.0,13.017318858534413
13.0,13.01730717761003
13.0,13.017409176782527
14.0,14.036826027407482
16.0,15.923071950455906
17.0,16.98486871785498
18.0,17.97459622950452
20.0,20.039583166053756
20.0,19.993391387104253
21.0,20.99793002684749
21.0,20.892718133343337
20.0,19.89963693821586
16.0,16.004287189777315
16.0,16.080334799812913
16.0,15.982368773153615
16.0,15.985415348649486
16.0,15.999845055853836
16.0,15.996113565923004
15.0,15.006586227845244
15.0,14.984024536682583
14.0,14.003845846252382
14.0,13.991034213551899
14.0,14.026389924035454
14.0,14.026389924035454
14.0,14.025811334739123
14.0,14.02591333391162
14.0,14.040278268850999
14.0,14.040278268850999
14.0,14.040278268850999
15.0,15.045665847579409
15.0,15.032865674398503
16.0,16.029810608154826
16.0,16.049654662701077
17.0,17.025398729116258
17.0,16.971915350509747
17.0,17.006167137774067
17.0,17.003200310991907
16.0,16.06404484038521
15.0,14.951997803654152
14.0,14.005848636268446
14.0,14.006949294372898
13.0,13.016638282658556
12.0,11.96295110171419
12.0,11.990035664089467
12.0,12.012650120230095
12.0,12.012650120230095
12.0,12.012650120230095
11.0,11.000317549198902
11.0,11.039439290678645
10.0,10.00046655099775
10.0,10.008770294942186
11.0,11.064780408088692
13.0,12.984933479581105
15.0,14.991115237177198
16.0,15.979243702679621
19.0,18.99432901025864
20.0,19.932452297226018
21.0,21.061874470271107
21.0,20.98900833859101
22.0,22.011594747246697
20.0,20.11457107381168
19.0,18.956626202360887
19.0,18.9217763838994
18.0,17.98612469609969
17.0,16.99697857433841
17.0,17.064754209726495
17.0,16.950735974697114
17.0,16.955376189624566
16.0,15.990176141576097
15.0,14.958152506625655
15.0,14.999412174120513
14.0,14.00553291835732
13.0,13.023093468691158
12.0,11.96295110171419
12.0,11.990035664089467
13.0,13.134095721182886
17.0,16.923257319300273
18.0,18.006712345690563
19.0,19.052719977168245
21.0,20.922332718796493
21.0,20.98092590801875
21.0,20.984292364089853
21.0,20.98495697733683
21.0,20.974213766866185
21.0,20.97680639584119
18.0,17.939965433657893
18.0,18.0098083399098
17.0,17.002193464722207
17.0,17.040240589254886
17.0,16.96392544042262
17.0,16.96214151319616
17.0,16.963556495747177
16.0,15.973530602199022
16.0,15.942703784354755
14.0,14.083866089400107
13.0,13.023679297230442
13.0,13.021582067329932
13.0,13.019582337413567
13.0,13.017885766906362
14.0,14.024539490121763
16.0,15.92064957564436
18.0,17.994775557532428
21.0,20.96552761097919
22.0,22.00505568515028
23.0,22.988814775601345
25.0,25.000201290640607
25.0,24.990133167447713
24.0,23.768581326814918
23.0,23.033053851148782
21.0,20.97513998177817
20.0,20.035375762459108
19.0,18.996327344702006
18.0,18.01123312358971
18.0,18.002136041433687
18.0,18.00720067290303
18.0,18.00722181240833
18.0,18.011998831667416
17.0,17.00930851799411
17.0,17.056984325246017
16.0,15.981286876798684
16.0,15.959513334029642
16.0,15.984616837183598
16.0,15.979250713292323
16.0,15.975115825067531
18.0,17.967823463962542
19.0,19.011328676482435
22.0,22.015099512928302
23.0,22.98932167582685
23.0,23.004872256703177
24.0,23.984065961659756
25.0,25.004886186340674
26.0,25.983975985332343
26.0,25.971084003879994
23.0,23.08930940510385
22.0,21.95502846224312
21.0,20.93741901480041
20.0,19.909333492463546
20.0,20.044330649739447
19.2,19.487335543520054
18.7,18.609269213631084
18.2,17.99129665461382
17.9,17.927683602935478
17.5,17.502563145368406
17.2,17.219396304972886
16.9,16.71394283698557
16.1,16.130211310507484
15.4,15.446189625762548
16.4,16.620366873075252
20.0,19.85532231005
20.0,19.96139763783633
22.0,21.997880021237027
23.0,22.991715222688367
25.0,25.00212319518778
26.0,25.982358383174105
26.0,25.972408786154926
26.0,25.979072564436244
26.0,25.978596130167848
26.0,25.968408292867686
23.0,23.007417395965383
21.0,21.079264803769522
20.0,20.027345837431977
20.0,20.04307375561492
19.5,19.634408108059315
19.0,19.266527356450993
17.0,17.159204262983135
17.0,17.0047789614502
16.0,15.982545144902305
16.0,15.962237611000374
14.0,14.083103364201715
14.0,14.002910089909587
14.0,14.030408652029957
15.0,15.033575727551986
17.0,17.058694219954344
19.0,18.762851217756307
21.0,20.881096357683848
23.0,23.013964172535857
25.0,25.001601508680537
25.0,24.99127760745251
26.0,25.982545758712018
26.0,25.972158353450375
26.0,25.977973783725158
25.0,25.03558647941869
24.0,24.007164240599703
22.0,21.952988043382927
20.0,19.92371902365583
19.0,18.94468301059812
19.0,18.923200827837316
18.0,17.987902520967598
18.0,18.009861501122863
18.0,18.013760754175582
18.0,18.01534294938108
17.0,17.002678081556684
17.0,17.056377088121042
15.0,14.978883339343017
15.0,14.907935094542848
15.0,14.999076960192948
17.0,16.979566807896564
20.0,19.956806519429787
21.0,21.02800767814902
22.0,22.024150289365796
24.0,23.990712582914583
25.0,25.00271758864841
25.0,24.995971831192566
25.0,25.015387090008115
25.0,25.015169961282087
24.0,23.78761271531902
24.0,23.887306407195407
23.0,23.025021966690556
19.0,18.850546309355167
19.0,18.901400918223253
19.0,18.934906265060665
18.0,17.987438730836185
18.0,18.007325128835244
18.0,18.012639364438982
17.0,17.010195173007546
17.0,17.03967412674634
17.0,16.963358977914076
16.0,15.982545144902305
15.0,14.966301915516167
16.0,15.952526566634315
17.0,16.99801913533034
19.0,18.76370205692079
21.0,20.879707260113403
23.0,23.01407935403459
24.0,23.98630583703142
25.0,25.00418052863291
25.0,24.99553312513085
25.0,25.015387090008115
22.0,21.892804774423738
20.0,19.93766570124585
22.0,21.936207689761805
20.0,19.956861264305612
20.0,20.150930423805395
19.0,18.955099631713153
18.0,18.01140797007366
17.0,16.99871945253514
17.0,17.065737885485078
17.0,16.951143347520713
16.0,15.9890835675352
16.0,15.960462051396135
16.0,15.97982640976102
16.0,15.976665963334659
16.0,15.976803023185317
16.0,15.973825452380709
19.0,18.924853243978763
21.0,20.88643588301665
23.0,23.01407935403459
25.0,25.00171669017927
25.0,24.992106629453392
25.0,25.013924790134187
26.0,25.98428205676199
25.0,24.996904069909053
25.0,25.106297458364423
24.0,23.78400649146108
22.0,21.921327644679103
21.0,20.966822372404216
19.0,18.881972527268818
19.0,18.998324181397717
19.0,18.934590551085854
19.0,18.966836543301035
18.0,17.981966041783554
17.0,16.996393749641857
16.0,15.974348563859484
16.0,15.960462051396135
16.0,15.98556555455009
16.0,15.98653999634852
15.0,15.010245451698248
15.0,14.98649312640996
16.0,16.008243798262924
18.0,17.988751665797515
20.0,20.04139624203182
22.0,22.014058392814796
22.0,21.974501959304913
25.0,24.993484769954232
26.0,25.981553239679894
26.0,25.972408786154926
24.0,24.07954600214741
22.0,21.989170213546462
20.0,19.930586272662094
20.0,20.118345341497424
