temperatura_real,temperatura_predicha
23.0,23.041092590083387
25.0,25.034458562970038
26.0,26.006057240483106
28.0,27.96151936299244
26.0,26.01741257463758
27.0,27.006021938534563
26.0,25.98578964876813
26.0,25.987889936350886
22.0,21.87697028787656
22.0,21.964110470661005
21.0,21.018424169198298
20.0,20.012881309053995
20.0,20.00113602758246
19.0,18.982915225642596
18.0,18.005781370308608
17.0,16.988029885947036
17.0,17.01494196485489
16.0,16.00866000352532
15.0,15.005958845460937
14.0,13.990229517020886
16.0,15.99710309798509
18.0,17.991150134730436
21.0,21.125718973693697
24.0,23.978673440290038
26.0,25.994743648391257
28.0,27.949294853667134
29.0,28.93855457000112
28.0,27.93901483809122
29.0,28.910752958507818
28.0,27.938654912064578
26.0,25.90477664882582
25.6,25.6806838123091
23.0,22.9597411719237
22.3,22.337799022049026
21.0,20.981239061379345
20.8,20.896709351692845
19.9,19.933604246459282
18.9,18.973943863542758
18.5,18.433036134473422
18.1,18.006256575884517
17.7,17.764254494729578
16.3,16.314708474563346
14.8,14.673797783385629
16.0,15.928102894118204
17.3,17.308846685971226
18.6,18.737106994200126
20.7,20.852593413097072
23.0,23.191282579735017
25.0,25.034392672914695
27.0,27.062386803028055
28.0,28.006082594632627
28.3,28.71218241683699
27.9,28.066339491282243
27.0,27.003996171181978
27.0,27.061471326376914
26.0,25.980787108912594
24.2,24.16188865549654
22.6,22.64530802614308
21.3,21.257490878105532
20.9,20.88877219149342
20.0,19.933604246459282
19.1,19.14593384602531
18.0,17.788245875127668
16.0,16.005005836294735
15.0,15.006267714768272
14.0,13.990538386328222
14.0,14.005538408269894
14.0,14.002376048899977
16.0,15.99710309798509
18.0,17.99083850541577
20.0,20.068801992236917
24.0,23.99017177603581
26.0,25.99360382808778
27.0,26.95955075924717
28.0,28.00060857546181
28.0,28.001810662159663
29.0,28.93291919889109
29.0,28.974579273209226
26.0,26.05920286760346
26.0,26.0102110550391
25.0,25.016054942301434
23.0,22.911394271142413
22.0,22.009588353666913
21.0,20.969478201365305
20.0,20.00373190928558
19.0,18.979683598770862
18.0,18.005781370308608
17.0,16.98712119104376
17.0,17.01494196485489
16.8,16.761836411001973
16.0,16.07986635137137
14.0,14.007580173331265
17.0,17.140890279546202
17.0,16.954358860841296
21.0,21.041762776361658
23.0,22.999326204642053
25.0,24.99910328379044
27.0,26.91608392492124
27.0,27.02754012048249
28.0,27.996485554408057
29.0,28.936259896436944
29.0,28.97647203027061
26.0,26.056497332135987
25.2,25.53194763857509
24.0,23.777932411226725
23.0,22.962024137260805
22.0,22.009950518888086
22.0,22.023742032034225
22.0,21.98844225500617
21.0,21.019766890092175
19.0,18.958670333535533
19.0,18.976374091483805
19.0,18.99264405429871
16.0,15.923409464093483
15.0,15.006267714768272
13.0,13.022046241900574
15.0,15.092167015435296
19.0,19.011697082899307
21.0,21.06386280283347
23.0,23.041092590083387
25.0,24.99852195962423
27.0,26.91608392492124
29.0,28.93312854018642
30.0,30.00902918327879
30.0,29.9514201127952
29.0,29.2168327963577
28.0,27.90331309897648
28.0,28.09925494181086
27.0,26.973308693960846
26.0,25.92606486554518
20.0,20.09584258689911
19.0,18.997798422985703
18.0,18.00681369649253
17.0,16.989062212130957
17.0,17.015449429486324
17.0,17.016970830147287
17.0,17.01666196083995
17.0,17.015753265936674
16.0,16.00794990394614
16.0,16.00295626856301
17.0,16.97073707955169
19.0,18.99255519365655
19.0,19.038302222753025
22.0,21.97556526549993
24.0,24.027666271506437
26.0,26.000281179334507
27.0,26.964748558750426
26.0,25.992784960017737
27.0,26.953890802528257
26.0,25.99286679149362
25.0,24.9930849890745
24.0,24.004006524655683
21.8,21.842540267835233
22.0,21.944503370111796
23.0,23.01344444766108
22.0,22.11560554577077
21.0,20.96994882166568
21.0,21.030860084211454
20.0,19.9975682201122
20.0,19.998513729246834
19.0,18.98070517976012
18.0,18.004471445133486
18.0,17.99905337378046
18.0,18.002248375325344
19.0,18.980344334441472
21.0,21.06285639852235
23.0,22.998439102910677
24.0,23.970754950825093
25.0,24.99442322904473
27.0,26.910557188322855
27.0,27.026972860852005
27.0,27.01853436644726
27.0,27.02059226614092
26.0,25.98684094320395
26.0,25.989121617140132
24.5,24.30154736464457
23.2,23.10867428340186
21.8,21.598582625198265
20.3,20.227133711176602
19.8,19.913339468165468
19.4,19.44708535771454
18.9,18.858524708906344
19.0,19.09401293331539
18.0,18.00628779711631
18.0,17.999494944862995
17.0,16.99537246788966
16.0,16.00159164415649
16.0,16.004266193738133
18.0,17.96745768303026
20.0,20.068521945260333
23.0,23.017331304767687
24.0,23.969792790618467
26.0,25.995401656957675
28.0,27.955479598831936
29.0,28.942075928535843
30.0,30.055157455615632
26.0,25.80189086474411
29.0,29.038948499782528
26.0,26.16369436114502
25.5,25.62040771063228
25.0,24.931427158501712
22.0,21.968588493954737
21.0,20.984391674048112
20.0,20.000275908607573
19.0,18.979683598770862
18.0,18.005781370308608
18.0,18.00036329895558
17.0,16.995296840639984
15.0,15.00014461920198
14.0,13.991173947148948
14.0,14.005538408269894
14.0,14.00336350989438
17.0,17.133476028374414
19.0,18.99447191421903
23.0,23.022272834708307
24.0,23.969792790618467
26.0,25.995401656957675
28.0,27.955479598831936
29.0,28.946711785527174
30.0,30.06425435676324
30.0,29.943842073037473
29.0,29.175015381071134
29.0,28.962069490626448
28.0,27.924434721802484
25.0,25.004342872262605
23.0,22.910939375286834
22.0,22.009588353666913
21.0,20.969478201365305
21.0,21.03176877911473
19.0,18.959032498756706
19.0,18.977282786387082
17.0,16.977711949913797
17.0,17.006155139362182
14.0,14.020135852932517
13.0,13.009982175422444
12.0,12.015945603117203
13.0,12.97446736574785
15.0,15.11452238642475
19.0,19.009549745077408
22.0,21.974957017174134
23.0,22.96749979235166
25.0,25.005270685410984
28.0,27.997335993119933
28.0,28.01118823536012
28.0,28.004154861600856
26.7,26.748194317806654
27.0,26.92228444700815
26.0,25.98271456520526
25.0,24.988222165253568
22.6,22.616171593063726
21.2,21.2292108224081
21.0,20.957934492548503
20.0,19.996891262274094
19.0,18.979683598770862
18.0,18.005781370308608
18.0,17.999454604052303
17.0,16.994388145736707
17.0,17.01494196485489
17.0,17.016154496208518
17.0,17.017028345226937
19.0,18.99291506553716
20.0,20.001839366020356
23.0,23.015787262950468
25.0,24.99811645903103
27.0,26.910052175300503
29.0,28.923427949539757
29.0,28.973076739697426
29.0,28.96525875667643
28.0,27.932773633940826
28.0,28.071294338265396
26.0,25.900924052672057
25.0,24.99058490599992
24.2,24.419837229549067
21.0,20.94017488745388
21.3,21.454035826622587
20.5,20.733165658906763
18.0,17.823187205308965
17.0,16.993719091293826
16.0,16.002301743735657
15.0,15.006255613910001
15.0,15.006056873532584
13.0,13.017343096503394
13.0,13.010522193173532
13.0,13.017908130340304
15.0,15.11317719324196
17.0,17.03282952924958
21.0,21.039381695797413
24.0,23.977671240839477
25.0,24.994237481458796
27.0,26.920613159782622
28.0,28.001977490144178
28.0,28.008479445746616
28.0,27.995864833905202
26.0,25.902109593330792
25.4,25.57328067635151
24.6,24.712371922851457
23.0,23.065446726822245
21.3,21.282737764942897
20.1,20.02169890380013
19.5,19.515952487060332
18.9,18.807633379315167
18.3,18.351238453426166
17.6,17.677981397027242
16.8,16.70998269973364
13.0,13.17659238299401
12.0,12.023612163995104
13.0,12.975061878515644
13.0,12.93431904340141
15.0,15.023767451359914
18.0,18.00322062534383
21.0,21.124894754650377
23.0,23.041011307250926
26.0,25.943018148989285
27.0,26.95327297292435
28.0,28.000761571005878
29.0,28.952372950304664
29.0,28.973039500262818
28.0,27.933849435897883
26.0,25.90477664882582
24.0,23.99359599926994
23.9,23.9021495678223
22.5,22.661832326946204
20.0,19.957790050421487
19.0,18.97932398280146
19.0,18.98018388637385
17.0,16.978620644817074
17.0,17.007099120704442
16.0,16.008812999069388
14.0,14.00884176859633
13.0,13.007821261087877
13.0,13.010893581704986
13.0,13.019233357297535
12.0,12.020571118962042
17.0,16.96623399323736
19.0,18.99407298377619
21.0,21.06398867778849
24.0,23.977644549991417
26.0,26.000500064933917
27.0,26.962682400951447
28.0,28.007740065470532
29.0,29.001832105906868
28.0,28.0073386935689
27.0,26.89329484878684
26.0,25.926217861089246
24.0,23.995338907344365
22.0,21.999583336368726
21.0,20.990226083871107
19.0,18.958670333535533
17.0,16.98768235823097
16.0,16.000991818560557
14.0,14.008958123896702
13.0,13.00772890012337
12.0,12.0142285678812
11.0,10.963574284665196
10.0,10.004430592149047
8.0,8.00851510963377
10.0,10.066220872800933
12.0,12.020267500027808
16.0,16.042639899755702
18.0,17.988523045188195
21.0,21.124614707673793
24.0,23.97785487097783
26.0,26.00034706938985
27.0,26.96252940540738
27.0,27.029038025325516
26.0,25.988955052417683
25.0,24.99548394964239
23.0,22.910242123572328
21.0,20.9733756310365
19.0,18.959953443699003
17.0,16.989115914686735
15.0,14.999898978380202
15.0,14.969695002236378
13.0,13.022015442441663
12.0,12.022827085980124
11.0,10.963521157850382
11.0,11.014824168082205
10.0,10.00789040508604
10.0,10.012787158913433
10.0,10.010817310627532
12.0,12.020120345268525
14.0,14.005665053050155
16.0,15.995450797855343
20.0,19.941316138491374
23.0,23.2125279049195
27.0,26.858947638808203
28.0,28.003446765427558
29.0,28.941107109924527
28.0,27.95273949725512
28.0,28.068930324312
26.0,25.909430422489173
24.0,23.993443003725872
23.0,23.046302941758853
22.0,22.00965674006214
21.0,20.96685590302968
20.0,20.001109610949953
20.0,19.998513729246834
19.0,18.98070517976012
18.0,18.00487267540533
17.0,16.98712119104376
16.0,16.001393048832398
14.0,14.009150637903666
14.0,13.997711926407872
13.0,13.005898957057736
15.0,15.023767451359914
17.0,17.03403594805452
21.0,21.041488305958314
23.0,23.04085831170686
25.0,25.034458562970038
26.0,26.006057240483106
27.0,26.963131310392583
28.0,28.00539211087865
28.0,28.001070575660094
29.0,28.94064228121852
27.0,27.109193820781538
25.0,24.99036596413959
23.0,22.91521557835913
22.0,22.01235919426709
22.0,22.023742032034225
22.0,21.98844225500617
21.0,21.02032834595444
20.0,20.00114620525973
20.0,19.99942242415011
18.0,18.001456027156188
18.0,17.99976040820401
17.0,16.994388145736707
16.0,16.001393048832398
15.0,15.006267714768272
18.0,17.98720790205796
20.0,20.06783704990802
22.0,22.059613634509056
23.0,22.969040228018024
25.0,25.035697895702665
26.0,26.0035047005597
28.0,27.96151936299244
28.0,28.0053694490092
29.0,28.94064228121852
28.0,27.95927843399374
26.0,25.913943000791082
25.0,24.994392839604306
24.0,24.003852945300167
23.0,23.046665106980026
22.0,22.01156921191818
22.0,22.02258988446414
21.0,21.017272021628212
21.0,21.036258659896724
19.0,18.96046605521247
19.0,18.977282786387082
18.0,18.006043706298676
18.0,17.999454604052303
16.0,16.00409714139146
13.0,13.017049266139884
14.0,14.01915160183994
20.0,20.016914445324193
23.0,23.427621195276036
25.0,25.06131878263781
26.0,26.003022384518953
26.0,25.994592730653196
29.0,28.93249023628255
30.0,30.013691537262478
29.0,29.211482508877523
28.0,27.90132782369513
26.0,25.911390460867676
25.0,24.991651676119552
23.0,22.911394271142413
22.0,22.01235919426709
21.0,20.969478201365305
21.0,21.034354483140582
20.0,20.001932915693484
20.0,20.00113602758246
19.0,18.981613874663395
19.0,18.98018388637385
17.0,16.978620644817074
17.0,17.00800781560772
16.0,16.00866000352532
16.0,16.003357498834855
18.0,17.967769312344927
20.0,20.068521945260333
23.0,23.213399601046522
26.0,25.943550690944843
28.0,27.945795968396318
29.0,28.93855457000112
30.0,30.06425435676324
29.0,29.22186204628327
29.0,28.966526363492605
28.0,27.951508178314757
27.0,26.893141853242774
27.0,27.07731887523606
24.0,23.95633083114581
22.0,22.004246203661676
22.0,21.961965074018412
21.0,21.017272021628212
20.0,20.00373190928558
20.0,20.00113602758246
19.0,18.981613874663395
18.0,18.005781370308608
17.0,16.98712119104376
16.0,16.001393048832398
15.0,15.006267714768272
14.0,13.990229517020886
16.0,15.996791468670422
19.0,19.00096826339211
23.0,23.022272834708307
25.0,25.03480422159193
28.0,27.968724811148576
29.0,28.933833396989932
29.0,28.981907765322813
27.0,27.02629014785416
27.0,27.118997232883153
28.0,28.04873454997795
26.0,25.99382958709711
25.0,24.994055837129345
24.0,24.00263317963647
23.0,23.046332507112588
22.0,22.01156921191818
21.0,20.96832605379522
20.0,20.002579761715495
19.0,18.981117155226627
17.0,16.987874872237935
13.0,12.932353869766661
11.0,10.97241972777845
11.0,11.012722484649057
10.0,10.007943531900855
10.0,10.012840285728247
13.0,12.926769526079767
16.0,16.035164757036696
19.0,19.0001496940799
22.0,21.98660471839984
24.0,24.03295751615717
25.0,25.00169125243065
26.0,26.011255039986363
27.0,26.962717046306164
27.0,27.022070318319756
26.0,25.98939348312736
26.0,25.987057351804737
26.0,25.99256878474461
24.0,23.985044033600815
21.0,21.046951150228775
21.0,21.01986697517036
20.0,20.001932915693484
19.0,18.981397202203212
18.0,18.005781370308608
18.0,17.999454604052303
16.0,16.00409714139146
14.0,13.994289377079417
12.0,11.956525833898649
10.0,10.029198847038911
10.0,10.032882397451544
13.0,12.926769526079767
15.0,15.023530535570604
19.0,19.01138545358464
22.0,21.986292542051977
24.0,24.026772770992366
26.0,25.994162324225048
27.0,26.959976865483974
28.0,28.00060857546181
27.0,26.972719782137986
27.0,27.064773268451056
25.0,24.991427166671766
25.0,24.99529267399889
24.0,23.998415392066853
23.0,23.04551295940994
21.0,20.970755024830094
21.0,21.0062608095865
20.0,20.000219312261134
19.0,18.979683598770862
18.0,18.005781370308608
17.0,16.98712119104376
16.0,16.001393048832398
15.0,15.00586648449643
15.0,15.006578373591532
12.0,11.991697578997186
14.0,13.987830124498615
20.0,19.98628791978857
22.0,22.0585097482683
23.0,22.96855791197728
25.0,25.035926698351147
27.0,27.05808095287405
28.0,28.000324923485913
29.0,28.942075928535843
29.0,28.97039626142572
29.0,28.96873782531578
28.0,27.902106080393956
26.0,25.879013891939778
23.0,22.97235474284515
22.0,22.00945387800112
22.0,22.02258988446414
21.0,21.018424169198298
21.0,21.036258659896724
20.0,20.001272433994654
18.0,18.002364722059465
18.0,17.99976040820401
18.0,18.003523454615607
16.0,16.00409714139146
15.0,15.00586648449643
15.0,15.005748004225248
17.0,17.023197448491665
17.0,16.970277272664756
21.0,21.041482729385073
24.0,23.978673440290038
25.0,24.993765220478313
26.0,26.006057240483106
28.0,27.96151936299244
28.0,28.01144983485592
29.0,28.934119952705586
28.0,27.95927843399374
28.0,28.068839597816055
27.0,26.97585273315397
25.0,24.993550461215793
23.0,22.91521557835913
23.0,22.933339088324175
22.0,22.000469476024964
22.0,22.025646208790366
21.0,21.017272021628212
20.0,20.00114620525973
20.0,19.99942242415011
20.0,20.04506750494265
19.0,18.98070517976012
18.0,18.00487267540533
19.0,18.932772939696427
20.0,20.001839366020356
22.0,22.059038162092346
24.0,24.027354095158575
25.0,24.99442322904473
27.0,27.05873896144047
26.0,25.983490889312563
27.0,26.952028248419005
28.0,27.999395954639073
27.0,26.977270517713716
26.0,25.928617405468586
26.0,25.99084157251739
24.0,23.987596573524222
23.0,23.046302941758853
23.0,23.029851596784926
21.0,20.95600855162759
20.0,20.00356653030361
20.0,20.00113602758246
19.0,18.98304743111916
19.0,18.981617442829616
18.0,18.007477262754442
17.0,16.9894634424028
18.0,17.874652005504117
17.0,16.99818704941154
17.0,17.015541790450833
19.0,18.97483887369471
21.0,21.064289954978115
24.0,23.978463119303626
26.0,25.994743648391257
27.0,26.96252940540738
28.0,27.998056035538404
28.0,28.001070575660094
28.0,27.997414160013772
28.0,27.997671845887183
27.0,26.97986282642682
27.0,27.065030954324467
24.0,23.946876662673827
23.0,23.05881332614514
23.0,23.029851596784926
22.0,21.999126687602118
20.0,19.985110357282526
19.0,18.98040775747396
19.0,18.98018388637385
18.0,18.006043706298676
18.0,18.00036329895558
17.0,16.993986915464863
17.0,17.01514056017899
16.0,16.00794990394614
16.0,16.00295626856301
18.0,17.96745768303026
20.0,20.068521945260333
22.0,22.059925810856917
23.0,22.969040228018024
24.0,24.059100608037806
27.0,27.012548582450453
28.0,28.000397657871613
28.0,28.002606653901896
27.0,26.982415366350228
27.0,27.067583494247874
27.0,27.023922042570742
25.0,24.991427166671766
23.0,22.91521557835913
22.0,22.011207046697006
21.0,20.96832605379522
21.0,21.033202335570497
20.0,19.999347211667633
19.0,18.979683598770862
18.0,18.005781370308608
17.0,16.988029885947036
18.0,17.87520229892803
17.0,16.99720272725859
15.0,14.998927054991366
14.0,13.990772716877105
16.0,15.99587127277492
18.0,17.990914834187244
20.0,20.06760174936483
21.0,21.02443425679357
22.0,22.053550982722403
24.0,24.030325586847006
26.0,26.00092839355606
27.0,26.96252940540738
27.0,27.022070318319756
26.0,25.98715639081287
26.0,25.987502105891547
23.0,22.958150035518447
20.0,20.032368836108745
17.0,17.05113485978184
16.0,16.003186424569968
15.0,15.008609966127311
13.0,13.024504848559985
13.0,13.011968927317648
13.0,13.018828123781244
11.0,10.97167895412531
11.0,11.011598398185495
10.0,10.007943531900855
9.0,9.0083894327339
8.0,7.945308501596222
11.0,11.056597077809634
14.0,14.034718223394153
16.0,15.997134997402643
20.0,19.941030441783678
23.0,23.212840081267363
25.0,25.03326561585175
26.0,26.003451573744886
27.0,26.96307818357777
30.0,29.93819189317551
28.0,28.091146693205495
27.0,26.894220424517112
25.0,24.987960105471714
23.0,22.914063430789046
22.0,22.007585672160126
21.0,20.965983802436178
20.0,20.000237510356452
18.0,18.001263513149222
18.0,17.999359177932167
17.0,16.993986915464863
15.0,14.999043410291739
13.0,13.023424192466011
13.0,13.010751363107035
12.0,12.020173538672164
12.0,12.013811536878794
14.0,14.006034203953769
16.0,15.995503924670157
19.0,19.000747020102263
23.0,23.018293956807398
25.0,25.032983691880975
28.0,27.944011958792693
29.0,28.92541123217617
30.0,30.081743120528596
30.0,29.92551209004938
31.0,30.93049785690566
29.0,29.16038497220693
27.0,27.14732020580663
26.0,25.926450627921977
25.0,24.992931409718985
24.0,24.001111781815414
20.0,19.959286012044075
19.0,18.99628718140151
19.0,18.979305089731746
17.0,16.977711949913797
16.0,16.001393048832398
15.0,15.00586648449643
14.0,13.989828286749043
13.0,13.007727233143408
12.0,12.014626148171079
14.0,14.004497690483332
17.0,17.13330345928716
20.0,20.038640113450143
23.0,23.212893208082175
26.0,25.941725333141743
26.0,25.996938110085324
28.0,27.969053962335728
30.0,29.738697093456842
30.0,29.951711257261856
30.0,29.958759533220842
29.0,29.149648920455636
29.0,28.959479303687555
26.0,26.064890817574724
24.0,23.994249048502404
24.0,24.109529063428706
22.0,22.001545674741717
20.0,20.006386998078177
19.0,18.978974201018193
18.0,18.00487267540533
17.0,16.986719960771914
17.0,17.01352390567741
16.0,16.008258773253477
16.0,16.00295626856301
18.0,17.967769312344927
19.0,19.00092791228212
21.0,21.063168027837015
23.0,23.041986090597458
25.0,25.035944041895405
26.0,26.0035047005597
28.0,27.95533461782764
31.0,31.40613562243214
31.0,30.85101207789305
32.0,31.985881523185746
30.0,29.77106384996228
29.0,29.751359424145267
28.0,28.114617092528352
26.0,25.948584417095322
25.0,24.994392839604306
25.0,24.987296592138918
24.0,23.998415392066853
23.0,23.046665106980026
22.0,22.00965674006214
21.0,20.966892497339455
20.0,20.000237510356452
20.0,19.998513729246834
19.0,18.98070517976012
18.0,18.00487267540533
18.0,18.00036329895558
20.0,20.06676635270369
22.0,22.059925810856917
24.0,24.027354095158575
26.0,25.995647803150415
29.0,28.923968691277718
30.0,30.02645724034664
32.0,31.88663858393913
33.0,31.933230423372006
33.0,31.752016691946043
32.0,30.840233966326306
32.0,31.409689795350047
29.0,28.450899434441094
28.0,28.10192389911154
27.0,26.974455368284833
25.0,24.991754989479688
23.0,22.914063430789046
22.0,22.011207046697006
22.0,22.02258988446414
20.7,20.544881783023595
18.0,18.086370047933926
18.0,18.00463295018299
17.0,16.99489561036814
17.0,17.015449429486324
16.0,16.009167468156754
18.0,17.944437782167583
20.0,20.068521945260333
24.0,23.987431874717473
26.0,25.994820159194802
28.0,27.961480508079685
29.0,28.948730217049903
30.2,30.82247805803708
30.0,30.1517718951903
30.0,30.763998986137043
31.0,30.877619316355474
29.0,29.260935947322505
28.0,27.95659518855644
27.0,26.898272696332366
25.0,24.99370404057131
25.0,24.975192519547367
23.0,22.9106042887935
22.0,22.011207046697006
21.0,20.96832605379522
20.0,20.00217853144365
19.0,18.98058371947822
19.0,18.979782656102007
19.0,18.991303790308294
19.0,18.991117537905527
15.0,14.969328120822619
17.0,17.04406099730805
20.0,19.992634450028323
24.0,23.990339312664403
26.0,25.994820159194802
29.0,29.096304447830782
31.0,31.499823813347486
30.0,30.05665850234024
29.0,29.478074741966736
27.0,27.038848105750237
28.0,28.11214697944807
26.0,26.018112643828978
25.0,24.99420421604296
24.0,24.00126536117093
22.3,22.222513689226037
22.0,21.913067941917067
22.0,21.978956375417795
22.0,21.986642880302636
21.0,21.01968111882099
20.0,20.001932534582046
19.0,18.97993649234477
18.0,18.004732912903314
17.0,16.98762865567519
17.0,17.015449429486324
17.0,17.01686313669905
18.0,18.03289244285839
20.0,20.068521945260333
23.0,23.213711777394384
25.0,25.034212243180633
27.0,27.06946349754211
28.0,28.00552272298917
30.0,29.748845447013263
28.0,28.096516314828786
26.0,25.90141199141821
26.0,25.94322753781854
24.0,23.966155921383564
21.0,21.017652058654974
19.0,18.955958853736345
17.0,16.973811470935136
16.0,15.998752625632099
17.0,16.90641972549328
17.0,16.98440248702735
17.0,17.01726736582654
17.0,17.0166072611527
16.0,16.00821137171597
16.0,16.00321773633284
16.0,15.99982410902431
16.0,15.99982410902431
16.0,15.99982410902431
18.0,17.989785461458197
18.0,17.92902524935148
20.0,20.066195454341717
22.0,22.059005614961414
26.0,26.074543307450465
27.0,26.951031218556473
26.0,25.99308529965264
26.0,25.99084157251739
26.0,25.99356959492953
24.0,23.97462694545884
23.0,23.037969279998002
22.0,21.995942892070797
20.0,19.966244936572924
19.0,18.977624751912508
19.0,18.977545080493726
18.0,18.004733781123555
18.0,17.99905337378046
18.0,18.003049376780385
17.0,16.994062542714538
17.0,17.01423186527571
17.0,17.016554267391715
16.0,16.00794990394614
15.0,15.005557615189094
15.0,15.00617714331969
16.0,16.01352643044552
16.0,15.983157379547235
19.0,18.99593394744552
24.0,23.995374076039134
25.0,24.991156773697934
27.0,27.063044811594473
28.0,27.997772383562506
26.0,26.00650564447226
27.0,27.006021938534563
27.0,27.023969875683928
24.0,23.965228823259107
16.0,15.766559878743038
17.0,17.081443782613547
17.0,16.983454379145332
18.0,18.0421942308241
18.0,17.99298703863342
17.0,16.994971237617815
16.0,16.00159164415649
16.0,16.00295626856301
16.0,16.00047133615776
16.0,16.00047133615776
15.0,15.005727660147201
14.0,13.989828286749043
14.0,14.005137177998051
15.0,14.949048185043733
17.0,17.033794729578442
20.0,20.03882283005196
21.0,21.02383609404381
22.0,22.052952819972642
24.0,24.030325586847006
24.0,23.996552981588508
24.0,23.96399968960932
23.0,23.061851228721835
20.0,20.028610226365874
20.0,19.998887404709816
18.0,17.964138515414927
17.0,16.99101972741235
17.0,17.013195908729724
17.0,17.016323603013838
17.0,17.016323603013838
16.0,16.007302676812692
15.0,15.004910388055642
15.3,15.290443020061387
15.0,15.013824259051232
15.0,15.005855493144082
14.0,13.988648310826703
14.0,14.004739534936949
15.0,14.94840095791028
17.0,17.033147502444994
19.0,18.992219595837767
21.0,21.062722531949163
23.0,23.041986090597458
24.0,24.055395920544314
25.0,24.993271081474646
23.0,22.919560779811412
21.0,20.9733756310365
24.0,23.99620158415564
26.0,25.995233539063996
25.0,25.057773282462136
24.0,23.99589648938055
24.0,24.064416065110475
23.0,23.058579879466294
23.0,23.025746519518687
21.0,20.952514152698463
20.0,20.00007213137448
20.0,19.998513729246834
19.0,18.98200653073932
17.0,16.986773663327693
16.0,16.000991818560557
15.0,15.00586648449643
15.0,15.006486012627025
14.0,13.989295537960155
16.0,15.996182902089588
18.0,17.989918309520267
22.0,21.964757590313138
24.0,24.02743199312991
26.0,25.994743648391257
27.0,26.959976865483974
28.0,27.998056035538404
28.0,27.998518035736687
28.0,27.994861620090365
28.0,27.994861620090365
27.0,26.97315569841678
26.0,25.92606486554518
26.0,25.988289032593983
24.0,23.985044033600815
22.0,21.99878311369121
21.0,20.990226083871107
21.0,21.034354483140582
20.0,20.001932915693484
20.0,19.99942242415011
19.0,18.98200653073932
17.0,16.986966177334658
15.0,14.999043410291739
15.0,14.969748129051192
17.0,17.02673275276516
19.0,18.99378701886672
21.0,21.06285639852235
24.0,23.978463119303626
25.0,24.993765220478313
26.0,26.0035047005597
27.0,26.962717046306164
27.0,27.022957639478797
27.0,27.020730307136873
27.0,27.020730307136873
26.0,25.98939348312736
26.0,25.99084157251739
26.0,25.993647934455165
24.0,23.98324465889728
23.0,23.04450356705532
23.0,23.02608414110073
23.0,23.002500028525414
22.0,21.99931732845488
22.0,22.025646208790366
21.0,21.017272021628212
20.0,20.00114620525973
19.0,18.97967502457494
19.0,18.979275191470574
19.0,18.991303790308294
18.0,18.004733781123555
20.0,20.06584615680819
22.0,22.059925810856917
24.0,24.027666271506437
25.0,24.993271081474646
26.0,26.0035047005597
26.0,25.99706196619354
26.0,25.99625682110253
25.0,25.013926954752925
23.0,22.91154785049793
20.0,20.032189111602882
20.0,20.000275221086984
22.0,22.0614385867623
22.0,22.00836760119116
22.0,21.985509986850424
22.0,21.986313876768445
21.0,21.019852629973204
20.0,20.002579761715495
18.0,18.00379827851523
18.0,18.002102659563054
18.8,18.71465746247822
17.0,17.127216161939817
17.0,17.00557892673344
15.0,14.99964323588768
15.0,14.970347954647133
17.0,17.023882343843976
19.0,18.99447191421903
21.0,21.064289954978115
23.0,23.041673914249596
25.0,25.035039887136247
26.0,26.0035047005597
26.0,25.994509426270135
28.0,27.95725715358125
28.0,27.99849299971417
27.0,26.97986282642682
26.0,25.92606486554518
26.0,25.985921855370222
24.0,23.985044033600815
23.0,23.046302941758853
22.0,22.0107532785076
21.0,20.969478201365305
20.0,20.002579761715495
20.0,19.99942242415011
18.0,18.002364722059465
17.0,16.993719091293826
17.0,17.01494196485489
17.0,17.016463365515854
16.0,16.00866000352532
17.0,16.899615339708436
20.0,20.039770312077017
20.0,19.959665269057936
23.0,23.21318928006011
23.0,23.015340886181328
26.0,25.94759794919525
27.0,26.950567437456876
29.0,28.929207860475948
29.0,28.980724344180473
28.0,27.93698516241454
27.0,26.900872675076098
27.0,27.052119991133203
25.0,24.991427166671766
23.7,23.541805277336238
22.2,22.17808151398885
23.0,23.188884301545773
21.0,20.9510281138001
21.0,21.0062608095865
20.0,20.001932915693484
19.0,18.980984949750063
18.0,18.00487267540533
17.0,16.98712119104376
17.0,17.01494196485489
16.0,16.00866000352532
14.0,14.00884176859633
16.0,15.971447491180422
19.0,19.00096826339211
22.0,21.987111111364186
25.0,25.037003277081407
27.0,27.05898510763321
28.0,28.000324923485913
29.0,28.9472737280391
30.0,30.056114325233338
30.0,29.94132002964386
28.0,27.99640401501273
28.0,28.070720146355033
27.0,26.97585273315397
24.0,23.960608588980577
22.0,22.00539835123176
22.0,21.963813483142474
22.0,21.984233783109858
21.0,21.02032834595444
20.0,20.002579761715495
19.0,18.980984949750063
19.0,18.98018388637385
18.0,18.0051350113954
18.0,17.999454604052303
16.0,16.003904627384497
14.0,14.008649254589367
16.0,15.970751675865008
20.0,19.944868452702238
22.0,22.059925810856917
24.0,24.027354095158575
26.0,26.00092839355606
27.0,26.96252940540738
28.0,28.00580637496507
29.0,28.945737649797298
29.0,28.982388774480054
28.0,27.951508178314757
27.0,26.89569439316618
26.2,26.294333703911075
25.0,25.212125254882555
24.0,23.99783255796362
23.0,23.042897651295828
22.0,22.01156921191818
21.0,20.96832605379522
